userCode;extId;moduleId;sessionId;sessionToken;trialId;executableId;module.PracticeLevelHandler.counter;module.PracticeLevelHandler.totalScore;module.PracticeLevelHandler.maxScore;module.PracticeLevelHandler.currentLevel;session.complete;session.condition;session.SessionID.sessionCode;session.PercentageKeep.sessionCode;session.ImportanceNontargets.sessionCode;session.Remember.sessionCode;session.ImportanceTargets.sessionCode;session.ActionRecall.sessionCode;session.TargetRecall.sessionCode;session.Birthyear.sessionCode;givenResponse;reactionTime;score;stimulusValue;stimulusType;correctResponse
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;16;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1242;1;EINTRÄCHTIG;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;17;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1145;1;SPEISEWÜRZE;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;18;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1494;1;WANDBAATIL;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;19;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1344;1;INKINNTNOS;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;20;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1619;1;TATEINHEIT;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;21;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1144;1;WIDERWILLIG;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;22;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1231;1;ONBAZOHLBER;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;23;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1016;1;FREGIRIO;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;24;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1251;0;UNVERSTELLT;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;25;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1230;1;IBKÜMMIN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;26;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1182;1;EINGLIEDERN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;27;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1185;1;VERNEIGEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;28;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1053;1;IEFTIULONG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;29;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1056;1;STRÄFLING;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;30;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1881;1;SCHRAFTBALD;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;31;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2025;1;BAFÜHEGING;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;32;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;887;1;AUSBLICK;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;33;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1108;1;ENGUHENDORT;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;34;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2116;1;DIRCHTRUNNT;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;35;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1986;1;KEBERITT;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;36;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2347;1;ATTRIBUTSATZ;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;37;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;976;1;IBBOIWÄRDAG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;38;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1072;1;ZURÜCKLIEGEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;39;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1145;1;ULLIUNGUNG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;40;PracticeTrials;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1244;1;STÖCKWAUSU;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;41;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1922;0;FLUGPLAN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;42;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1501;1;ENTSIEGELN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;43;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1894;1;SCHÖLCHIN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;44;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1569;1;NACHTPORTIER;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;45;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2068;1;BAFÄRWIRTOR;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;46;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2235;1;SOFTUGKIET;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;47;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1905;1;BERICHTIGEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;48;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1379;1;SCHMUIGSOM;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;49;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1851;1;ONBOWUCHT;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;50;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2004;0;SZENISCH;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;51;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2548;1;ZWEIHÄNDER;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;52;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1715;1;OBGAWANNIN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;53;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1978;1;UBSUNKUN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;54;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2469;1;FASCHINGSZUG;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;55;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2330;1;SURVUARURAN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;56;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2012;1;ERBOUTSLIHN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;57;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2626;1;RUGINTRIPFUN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;58;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2787;0;STUMMFÄHRING;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;59;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1758;1;CHROSTAN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;60;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2073;1;AENFUHRT;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;61;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2457;1;BINETZBER;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;62;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2465;1;ANLEHNUNG;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;63;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1737;1;LOCKVOGEL;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;64;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1599;1;PLAUSIBEL;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;65;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;3277;1;SCHIFFSBRIEF;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;66;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2520;1;VERKEHRSFREI;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;67;TargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;target;1381;1;HAFENSTADT;Targetword;target
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;68;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2907;1;REGIMENT;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;69;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1914;1;ZEFÖHRANG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;70;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1305;1;ABHANDLUNG;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;71;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1420;1;BODENFROST;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;72;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1738;1;KIHLAPUPOUR;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;73;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2091;1;RAGILWEDREG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;74;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1990;1;VARGRIBIN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;75;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1285;1;EINSPRINGEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;76;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1772;1;KALTSTELLEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;77;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1709;1;WUNDERKIND;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;78;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1568;1;EINSTÜRMEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;79;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2026;1;BRINDBLISU;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;80;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2162;1;NOCHSICHIN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;81;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2480;1;IMPFUNDON;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;82;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2645;1;STOPTÜNZUR;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;83;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2177;1;IBSPRING;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;84;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1835;1;DANKSAGEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;85;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1966;1;BUSTUOARING;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;86;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1598;1;BENEIDEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;87;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1570;1;WIOTORGAHUND;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;88;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1703;1;NOTIZBLOCK;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;89;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1892;1;ENTMUTIGEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;90;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2762;1;TRUMPFFARBE;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;91;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1931;1;LAKELATÖT;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;92;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;1696;1;AUSSCHNEIDEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;93;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2998;0;FACHSIMPELEI;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;94;TargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;target;2458;1;MASKIERUNG;Targetword;target
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;95;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2427;1;VOROBRIDENG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;96;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2559;1;ZERÖCKZOCKIN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;97;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1964;1;TAPFBLAMO;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;98;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1631;1;VIRWOOSAN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;99;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1873;1;SPOOLDUSI;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;100;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;3523;1;BRACHING;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;101;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2165;1;PORTRÄTIST;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;102;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2603;1;SCHMÄLERN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;103;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2156;1;EINGESTEHEN;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;104;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1485;1;NARVUNLAEDAN;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;105;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2953;1;ANTUGREURIND;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;106;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2260;1;BLUEBOIRA;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;107;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2288;1;SEHSCHWÄCHE;word;word
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;108;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2086;1;EBNAHMIRLEND;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;109;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;1756;1;BUHÜRDLACH;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;110;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;nonword;2926;1;IRSCHÄPFENG;nonword;nonword
119401;;c383dae1-7673-4015-bcce-f7f16e90c7d0;1;ng5UWHgI1579699081706;111;NontargetTrial;1;1;1;13;1;;VP2S2L;100;80;j;100;Leertaste;GHM;1986;word;2724;1;SCHMIERPUMPE;word;word
